,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
9680,0.535,0.758,8,-3.057,1,0.0547,0.225,0.0,0.187,0.636,128.054,audio_features,76mq5AP9bbYFEqd7SwO1Wk,spotify:track:76mq5AP9bbYFEqd7SwO1Wk,https://api.spotify.com/v1/tracks/76mq5AP9bbYFEqd7SwO1Wk,https://api.spotify.com/v1/audio-analysis/76mq5AP9bbYFEqd7SwO1Wk,168095,4
9681,0.817,0.797,1,-4.395,0,0.084,0.00533,7.77e-06,0.0551,0.362,119.977,audio_features,54oSFcxXzBXK2uj5Fq3Dyb,spotify:track:54oSFcxXzBXK2uj5Fq3Dyb,https://api.spotify.com/v1/tracks/54oSFcxXzBXK2uj5Fq3Dyb,https://api.spotify.com/v1/audio-analysis/54oSFcxXzBXK2uj5Fq3Dyb,294463,4
9682,0.543,0.851,11,-4.197,1,0.0381,0.207,0.0,0.0655,0.779,166.054,audio_features,4w9LtJn74XQhsHD1zAHnzY,spotify:track:4w9LtJn74XQhsHD1zAHnzY,https://api.spotify.com/v1/tracks/4w9LtJn74XQhsHD1zAHnzY,https://api.spotify.com/v1/audio-analysis/4w9LtJn74XQhsHD1zAHnzY,183280,4
9683,0.651,0.798,0,-4.401,1,0.0278,0.00566,0.0106,0.121,0.291,128.043,audio_features,6cui4tNWQlw7ydqyrk89pc,spotify:track:6cui4tNWQlw7ydqyrk89pc,https://api.spotify.com/v1/tracks/6cui4tNWQlw7ydqyrk89pc,https://api.spotify.com/v1/audio-analysis/6cui4tNWQlw7ydqyrk89pc,176250,4
9684,0.619,0.494,8,-10.488,0,0.0777,0.615,0.0,0.325,0.539,117.594,audio_features,0wBXjRwdaDMHCkAT28rxYn,spotify:track:0wBXjRwdaDMHCkAT28rxYn,https://api.spotify.com/v1/tracks/0wBXjRwdaDMHCkAT28rxYn,https://api.spotify.com/v1/audio-analysis/0wBXjRwdaDMHCkAT28rxYn,324227,4
9685,0.827,0.635,11,-6.77,0,0.251,0.278,0.000119,0.109,0.766,88.87,audio_features,1bb6bROP3OXMHcPw84MtmN,spotify:track:1bb6bROP3OXMHcPw84MtmN,https://api.spotify.com/v1/tracks/1bb6bROP3OXMHcPw84MtmN,https://api.spotify.com/v1/audio-analysis/1bb6bROP3OXMHcPw84MtmN,275640,4
9686,0.716,0.906,2,-3.539,1,0.0717,0.00423,0.0,0.0547,0.762,101.028,audio_features,2aftGvsQc1VO4MP4pudy7Z,spotify:track:2aftGvsQc1VO4MP4pudy7Z,https://api.spotify.com/v1/tracks/2aftGvsQc1VO4MP4pudy7Z,https://api.spotify.com/v1/audio-analysis/2aftGvsQc1VO4MP4pudy7Z,192597,4
9687,0.599,0.941,11,-4.077,0,0.0505,0.0222,0.0155,0.0605,0.184,90.025,audio_features,0M0tIIFxVxLu0VUDzFiCxe,spotify:track:0M0tIIFxVxLu0VUDzFiCxe,https://api.spotify.com/v1/tracks/0M0tIIFxVxLu0VUDzFiCxe,https://api.spotify.com/v1/audio-analysis/0M0tIIFxVxLu0VUDzFiCxe,218681,4
9688,0.443,0.552,7,-6.838,0,0.0347,0.317,0.000112,0.266,0.265,168.124,audio_features,54C4TfHY00UYEnhMaYgfqZ,spotify:track:54C4TfHY00UYEnhMaYgfqZ,https://api.spotify.com/v1/tracks/54C4TfHY00UYEnhMaYgfqZ,https://api.spotify.com/v1/audio-analysis/54C4TfHY00UYEnhMaYgfqZ,235573,4
9689,0.673,0.607,4,-8.855,1,0.219,0.019,0.0,0.0708,0.526,86.055,audio_features,0xDxS2g775ttrfrwDQl9f8,spotify:track:0xDxS2g775ttrfrwDQl9f8,https://api.spotify.com/v1/tracks/0xDxS2g775ttrfrwDQl9f8,https://api.spotify.com/v1/audio-analysis/0xDxS2g775ttrfrwDQl9f8,252360,4
9690,0.681,0.716,0,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,audio_features,2xiOdusRnZezQok1RgLNeS,spotify:track:2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/tracks/2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/audio-analysis/2xiOdusRnZezQok1RgLNeS,256493,4
9691,0.452,0.476,2,-8.042,1,0.0338,0.689,2.27e-06,0.361,0.172,139.833,audio_features,0JzwzRDkwZr8s1WRfNgUqA,spotify:track:0JzwzRDkwZr8s1WRfNgUqA,https://api.spotify.com/v1/tracks/0JzwzRDkwZr8s1WRfNgUqA,https://api.spotify.com/v1/audio-analysis/0JzwzRDkwZr8s1WRfNgUqA,240065,4
9692,0.71,0.774,2,-9.335,1,0.0333,0.141,0.0136,0.0348,0.966,133.924,audio_features,7BvuV4c1BGhaRapcXvRu5z,spotify:track:7BvuV4c1BGhaRapcXvRu5z,https://api.spotify.com/v1/tracks/7BvuV4c1BGhaRapcXvRu5z,https://api.spotify.com/v1/audio-analysis/7BvuV4c1BGhaRapcXvRu5z,185026,4
9693,0.627,0.786,7,-6.382,1,0.0388,0.00732,4.45e-06,0.163,0.899,116.019,audio_features,5LSJS0HDpqsPzinG8LygXP,spotify:track:5LSJS0HDpqsPzinG8LygXP,https://api.spotify.com/v1/tracks/5LSJS0HDpqsPzinG8LygXP,https://api.spotify.com/v1/audio-analysis/5LSJS0HDpqsPzinG8LygXP,180560,4
9694,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,audio_features,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,224853,4
9695,0.367,0.519,0,-5.387,1,0.0355,0.842,1.68e-05,0.0997,0.389,136.722,audio_features,3VzgQ4i6s4ryHXf3kOHKLy,spotify:track:3VzgQ4i6s4ryHXf3kOHKLy,https://api.spotify.com/v1/tracks/3VzgQ4i6s4ryHXf3kOHKLy,https://api.spotify.com/v1/audio-analysis/3VzgQ4i6s4ryHXf3kOHKLy,254839,4
9696,0.631,0.319,0,-13.056,0,0.315,0.472,0.0,0.303,0.345,80.048,audio_features,1Q7mhUVsCAWvzJkndM3wpm,spotify:track:1Q7mhUVsCAWvzJkndM3wpm,https://api.spotify.com/v1/tracks/1Q7mhUVsCAWvzJkndM3wpm,https://api.spotify.com/v1/audio-analysis/1Q7mhUVsCAWvzJkndM3wpm,179293,4
9697,0.764,0.525,8,-5.969,1,0.048,0.0296,0.0,0.0993,0.787,95.813,audio_features,6zOg9gP62RJSsKFeOBAgvH,spotify:track:6zOg9gP62RJSsKFeOBAgvH,https://api.spotify.com/v1/tracks/6zOg9gP62RJSsKFeOBAgvH,https://api.spotify.com/v1/audio-analysis/6zOg9gP62RJSsKFeOBAgvH,289413,4
9698,0.703,0.657,5,-7.2,1,0.0389,0.178,0.0,0.679,0.904,139.969,audio_features,6KesJOYVOCxJxF7E0nYUjt,spotify:track:6KesJOYVOCxJxF7E0nYUjt,https://api.spotify.com/v1/tracks/6KesJOYVOCxJxF7E0nYUjt,https://api.spotify.com/v1/audio-analysis/6KesJOYVOCxJxF7E0nYUjt,186476,4
9699,0.454,0.124,7,-22.001,1,0.0444,0.784,0.00091,0.0899,0.487,110.766,audio_features,7Esd9ROfkgPgBtWN72U5P5,spotify:track:7Esd9ROfkgPgBtWN72U5P5,https://api.spotify.com/v1/tracks/7Esd9ROfkgPgBtWN72U5P5,https://api.spotify.com/v1/audio-analysis/7Esd9ROfkgPgBtWN72U5P5,238733,5
9700,0.566,0.246,10,-15.499,1,0.0276,0.813,1.48e-06,0.195,0.412,101.529,audio_features,5aDoUmxBsbdpS16alksb5Z,spotify:track:5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/tracks/5aDoUmxBsbdpS16alksb5Z,https://api.spotify.com/v1/audio-analysis/5aDoUmxBsbdpS16alksb5Z,165667,4
9701,0.474,0.846,8,-5.447,1,0.0727,0.00274,4.99e-06,0.292,0.487,98.931,audio_features,5WYy2vLEJO1y7c49xxW1Bi,spotify:track:5WYy2vLEJO1y7c49xxW1Bi,https://api.spotify.com/v1/tracks/5WYy2vLEJO1y7c49xxW1Bi,https://api.spotify.com/v1/audio-analysis/5WYy2vLEJO1y7c49xxW1Bi,206893,4
9702,0.857,0.479,1,-7.392,1,0.206,0.141,0.0,0.127,0.0396,139.953,audio_features,75Rqgo4qZaWsoKRlvblABZ,spotify:track:75Rqgo4qZaWsoKRlvblABZ,https://api.spotify.com/v1/tracks/75Rqgo4qZaWsoKRlvblABZ,https://api.spotify.com/v1/audio-analysis/75Rqgo4qZaWsoKRlvblABZ,193773,4
9703,0.3,0.88,5,-4.573,1,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,audio_features,2x4F1O1fGO6yj860N2Or0N,spotify:track:2x4F1O1fGO6yj860N2Or0N,https://api.spotify.com/v1/tracks/2x4F1O1fGO6yj860N2Or0N,https://api.spotify.com/v1/audio-analysis/2x4F1O1fGO6yj860N2Or0N,199147,4
9704,0.741,0.721,7,-5.512,1,0.0362,0.00198,0.0491,0.0821,0.319,122.019,audio_features,3IuPHUeLhSfuzSQ4AZTAIM,spotify:track:3IuPHUeLhSfuzSQ4AZTAIM,https://api.spotify.com/v1/tracks/3IuPHUeLhSfuzSQ4AZTAIM,https://api.spotify.com/v1/audio-analysis/3IuPHUeLhSfuzSQ4AZTAIM,223279,4
9705,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,audio_features,4xInIiKipU1mtUogJ3ZdYr,spotify:track:4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/tracks/4xInIiKipU1mtUogJ3ZdYr,https://api.spotify.com/v1/audio-analysis/4xInIiKipU1mtUogJ3ZdYr,224867,4
9706,0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,audio_features,6dSgNLxLDgTaPQlB15yOOK,spotify:track:6dSgNLxLDgTaPQlB15yOOK,https://api.spotify.com/v1/tracks/6dSgNLxLDgTaPQlB15yOOK,https://api.spotify.com/v1/audio-analysis/6dSgNLxLDgTaPQlB15yOOK,201587,4
9707,0.718,0.33,5,-13.857,1,0.326,0.43,0.692,0.102,0.542,90.632,audio_features,0ZUt3D1toBg1ZJZkPvgEk3,spotify:track:0ZUt3D1toBg1ZJZkPvgEk3,https://api.spotify.com/v1/tracks/0ZUt3D1toBg1ZJZkPvgEk3,https://api.spotify.com/v1/audio-analysis/0ZUt3D1toBg1ZJZkPvgEk3,129529,4
9708,0.708,0.842,7,-4.558,1,0.077,0.053,0.0,0.331,0.923,140.017,audio_features,1gBU2sM7nEhp6HZjWHqOg9,spotify:track:1gBU2sM7nEhp6HZjWHqOg9,https://api.spotify.com/v1/tracks/1gBU2sM7nEhp6HZjWHqOg9,https://api.spotify.com/v1/audio-analysis/1gBU2sM7nEhp6HZjWHqOg9,183240,4
9709,0.651,0.749,5,-3.707,0,0.0412,0.188,0.0,0.0723,0.93,150.019,audio_features,0k6ItoyE50QuW50nGYLO2v,spotify:track:0k6ItoyE50QuW50nGYLO2v,https://api.spotify.com/v1/tracks/0k6ItoyE50QuW50nGYLO2v,https://api.spotify.com/v1/audio-analysis/0k6ItoyE50QuW50nGYLO2v,212334,4
9710,0.805,0.608,11,-8.632,0,0.3,0.431,0.0,0.181,0.73,95.262,audio_features,5LN7nWlZCbZTBnskfFKY9z,spotify:track:5LN7nWlZCbZTBnskfFKY9z,https://api.spotify.com/v1/tracks/5LN7nWlZCbZTBnskfFKY9z,https://api.spotify.com/v1/audio-analysis/5LN7nWlZCbZTBnskfFKY9z,161496,4
9711,0.676,0.57,2,-7.23,1,0.0652,0.251,0.000663,0.295,0.236,77.381,audio_features,1WvGWCDuj0dfRpuBuYecXp,spotify:track:1WvGWCDuj0dfRpuBuYecXp,https://api.spotify.com/v1/tracks/1WvGWCDuj0dfRpuBuYecXp,https://api.spotify.com/v1/audio-analysis/1WvGWCDuj0dfRpuBuYecXp,200693,4
9712,0.735,0.873,2,-7.372,0,0.244,0.16,4.85e-05,0.25,0.38,149.888,audio_features,3UYhSPI2lVFfbnC6usruPj,spotify:track:3UYhSPI2lVFfbnC6usruPj,https://api.spotify.com/v1/tracks/3UYhSPI2lVFfbnC6usruPj,https://api.spotify.com/v1/audio-analysis/3UYhSPI2lVFfbnC6usruPj,187547,4
9713,0.556,0.0134,0,-24.244,1,0.0859,0.995,0.947,0.0706,0.246,119.535,audio_features,6ppQV7oq5k1utPnzmcVgfz,spotify:track:6ppQV7oq5k1utPnzmcVgfz,https://api.spotify.com/v1/tracks/6ppQV7oq5k1utPnzmcVgfz,https://api.spotify.com/v1/audio-analysis/6ppQV7oq5k1utPnzmcVgfz,187237,4
9714,0.577,0.906,11,-5.01,1,0.0446,0.0364,0.0,0.11,0.841,90.071,audio_features,3DKGbuIRZmZmZzYas2UJqC,spotify:track:3DKGbuIRZmZmZzYas2UJqC,https://api.spotify.com/v1/tracks/3DKGbuIRZmZmZzYas2UJqC,https://api.spotify.com/v1/audio-analysis/3DKGbuIRZmZmZzYas2UJqC,197853,4
9715,0.516,0.906,2,-3.148,1,0.302,0.417,0.0,0.153,0.392,135.751,audio_features,4UguPZeYZUXSlT4fEhqI5B,spotify:track:4UguPZeYZUXSlT4fEhqI5B,https://api.spotify.com/v1/tracks/4UguPZeYZUXSlT4fEhqI5B,https://api.spotify.com/v1/audio-analysis/4UguPZeYZUXSlT4fEhqI5B,240027,4
9716,0.802,0.481,4,-5.132,0,0.043,0.0856,0.0,0.152,0.468,90.973,audio_features,4Wmjt3ICd1G0geHb2Loho1,spotify:track:4Wmjt3ICd1G0geHb2Loho1,https://api.spotify.com/v1/tracks/4Wmjt3ICd1G0geHb2Loho1,https://api.spotify.com/v1/audio-analysis/4Wmjt3ICd1G0geHb2Loho1,171947,4
9717,0.754,0.472,8,-11.787,1,0.0807,0.257,2.09e-05,0.121,0.613,169.199,audio_features,2zItQNJrVrTioXTXWiI2ed,spotify:track:2zItQNJrVrTioXTXWiI2ed,https://api.spotify.com/v1/tracks/2zItQNJrVrTioXTXWiI2ed,https://api.spotify.com/v1/audio-analysis/2zItQNJrVrTioXTXWiI2ed,229600,4
9718,0.583,0.475,0,-5.556,0,0.0846,0.148,0.0,0.139,0.332,136.034,audio_features,0FWtxjLhmTSDsJNPSfFreC,spotify:track:0FWtxjLhmTSDsJNPSfFreC,https://api.spotify.com/v1/tracks/0FWtxjLhmTSDsJNPSfFreC,https://api.spotify.com/v1/audio-analysis/0FWtxjLhmTSDsJNPSfFreC,216063,4
9719,0.637,0.664,3,-7.335,0,0.0388,0.0451,8.57e-06,0.0976,0.361,128.009,audio_features,56T1QA7202iW7fZes2PTUe,spotify:track:56T1QA7202iW7fZes2PTUe,https://api.spotify.com/v1/tracks/56T1QA7202iW7fZes2PTUe,https://api.spotify.com/v1/audio-analysis/56T1QA7202iW7fZes2PTUe,263960,4
9720,0.486,0.231,3,-12.06,1,0.0354,0.936,0.0,0.125,0.303,80.049,audio_features,0S5cs4lAkx99tGjoWS4Jtk,spotify:track:0S5cs4lAkx99tGjoWS4Jtk,https://api.spotify.com/v1/tracks/0S5cs4lAkx99tGjoWS4Jtk,https://api.spotify.com/v1/audio-analysis/0S5cs4lAkx99tGjoWS4Jtk,156667,4
9721,0.674,0.731,5,-4.907,1,0.029,0.125,0.0,0.35,0.808,84.019,audio_features,7FEwZ6YpzrzB3tYr9jtfL7,spotify:track:7FEwZ6YpzrzB3tYr9jtfL7,https://api.spotify.com/v1/tracks/7FEwZ6YpzrzB3tYr9jtfL7,https://api.spotify.com/v1/audio-analysis/7FEwZ6YpzrzB3tYr9jtfL7,167080,4
9722,0.57,0.341,6,-9.844,1,0.0345,0.788,0.0,0.17,0.715,125.465,audio_features,4y4ePsUXKmj4xlf6OdOiyP,spotify:track:4y4ePsUXKmj4xlf6OdOiyP,https://api.spotify.com/v1/tracks/4y4ePsUXKmj4xlf6OdOiyP,https://api.spotify.com/v1/audio-analysis/4y4ePsUXKmj4xlf6OdOiyP,179373,4
9723,0.393,0.773,2,-3.708,1,0.0343,0.0245,0.0,0.29,0.489,135.874,audio_features,0Gswa0GRb6Y50TYKj8ZnPv,spotify:track:0Gswa0GRb6Y50TYKj8ZnPv,https://api.spotify.com/v1/tracks/0Gswa0GRb6Y50TYKj8ZnPv,https://api.spotify.com/v1/audio-analysis/0Gswa0GRb6Y50TYKj8ZnPv,249693,4
9724,0.643,0.891,5,-3.908,0,0.0925,0.0049,0.00165,0.308,0.316,128.047,audio_features,6p1ZVH2aC0f3SK4RrRxSG9,spotify:track:6p1ZVH2aC0f3SK4RrRxSG9,https://api.spotify.com/v1/tracks/6p1ZVH2aC0f3SK4RrRxSG9,https://api.spotify.com/v1/audio-analysis/6p1ZVH2aC0f3SK4RrRxSG9,214096,4
9725,0.599,0.816,6,-5.002,0,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,audio_features,3CVPyuuD6HxWXgPbbGqbg6,spotify:track:3CVPyuuD6HxWXgPbbGqbg6,https://api.spotify.com/v1/tracks/3CVPyuuD6HxWXgPbbGqbg6,https://api.spotify.com/v1/audio-analysis/3CVPyuuD6HxWXgPbbGqbg6,270840,4
9726,0.514,0.917,10,-3.612,1,0.0506,5.86e-05,7.04e-05,0.309,0.48,96.026,audio_features,0m5PQFyWWwclSA0T813jnU,spotify:track:0m5PQFyWWwclSA0T813jnU,https://api.spotify.com/v1/tracks/0m5PQFyWWwclSA0T813jnU,https://api.spotify.com/v1/audio-analysis/0m5PQFyWWwclSA0T813jnU,192507,4
9727,0.526,0.346,1,-7.292,1,0.0299,0.749,0.0,0.117,0.165,127.936,audio_features,2Ysz9dAuKqu1lpsz7VUBJ0,spotify:track:2Ysz9dAuKqu1lpsz7VUBJ0,https://api.spotify.com/v1/tracks/2Ysz9dAuKqu1lpsz7VUBJ0,https://api.spotify.com/v1/audio-analysis/2Ysz9dAuKqu1lpsz7VUBJ0,273200,4
9728,0.594,0.667,5,-6.867,0,0.267,0.249,0.0,0.0735,0.509,96.146,audio_features,47n6zyO3Uf9axGAPIY0ZOd,spotify:track:47n6zyO3Uf9axGAPIY0ZOd,https://api.spotify.com/v1/tracks/47n6zyO3Uf9axGAPIY0ZOd,https://api.spotify.com/v1/audio-analysis/47n6zyO3Uf9axGAPIY0ZOd,209393,4
9729,0.298,0.0735,5,-16.472,1,0.0378,0.944,0.000401,0.0976,0.174,131.045,audio_features,6Ee5Y6kCdlZfoFhyR8xPVt,spotify:track:6Ee5Y6kCdlZfoFhyR8xPVt,https://api.spotify.com/v1/tracks/6Ee5Y6kCdlZfoFhyR8xPVt,https://api.spotify.com/v1/audio-analysis/6Ee5Y6kCdlZfoFhyR8xPVt,340667,4
9730,0.512,0.303,3,-13.547,1,0.0374,0.57,0.0,0.0803,0.629,102.908,audio_features,4VijLEUxHEzbWKYL5u9wuN,spotify:track:4VijLEUxHEzbWKYL5u9wuN,https://api.spotify.com/v1/tracks/4VijLEUxHEzbWKYL5u9wuN,https://api.spotify.com/v1/audio-analysis/4VijLEUxHEzbWKYL5u9wuN,149627,4
9731,0.53,0.92,1,-2.912,1,0.0734,0.0255,0.0,0.168,0.738,191.977,audio_features,54SMw8TnDcuieolVRXBmni,spotify:track:54SMw8TnDcuieolVRXBmni,https://api.spotify.com/v1/tracks/54SMw8TnDcuieolVRXBmni,https://api.spotify.com/v1/audio-analysis/54SMw8TnDcuieolVRXBmni,236250,4
9732,0.455,0.69,4,-4.548,1,0.0309,0.00919,1.06e-06,0.11,0.62,80.24,audio_features,4xpYZjnrclR27wx62HhQDN,spotify:track:4xpYZjnrclR27wx62HhQDN,https://api.spotify.com/v1/tracks/4xpYZjnrclR27wx62HhQDN,https://api.spotify.com/v1/audio-analysis/4xpYZjnrclR27wx62HhQDN,239627,4
9733,0.616,0.871,0,-4.128,1,0.049,0.00141,0.0,0.426,0.68,119.966,audio_features,3FHxztMm05aMkRvfozbapQ,spotify:track:3FHxztMm05aMkRvfozbapQ,https://api.spotify.com/v1/tracks/3FHxztMm05aMkRvfozbapQ,https://api.spotify.com/v1/audio-analysis/3FHxztMm05aMkRvfozbapQ,177760,4
9734,0.596,0.576,5,-6.346,1,0.0317,0.0578,4.82e-06,0.111,0.47,142.875,audio_features,1ZWFt1f25IDDHsyx2rlcSV,spotify:track:1ZWFt1f25IDDHsyx2rlcSV,https://api.spotify.com/v1/tracks/1ZWFt1f25IDDHsyx2rlcSV,https://api.spotify.com/v1/audio-analysis/1ZWFt1f25IDDHsyx2rlcSV,216240,4
9735,0.738,0.769,1,-5.504,1,0.194,0.549,3.84e-06,0.169,0.599,98.942,audio_features,2r9ShGMVZNZ4yzIkku3Awk,spotify:track:2r9ShGMVZNZ4yzIkku3Awk,https://api.spotify.com/v1/tracks/2r9ShGMVZNZ4yzIkku3Awk,https://api.spotify.com/v1/audio-analysis/2r9ShGMVZNZ4yzIkku3Awk,196000,4
9736,0.744,0.874,1,-4.457,1,0.0834,0.503,0.0,0.379,0.666,112.496,audio_features,7FLpQpojm0CoaHiq1Uzu1d,spotify:track:7FLpQpojm0CoaHiq1Uzu1d,https://api.spotify.com/v1/tracks/7FLpQpojm0CoaHiq1Uzu1d,https://api.spotify.com/v1/audio-analysis/7FLpQpojm0CoaHiq1Uzu1d,187560,4
9737,0.326,0.743,11,-5.139,1,0.0352,0.0491,0.0,0.0874,0.459,80.475,audio_features,2oOCYaGkOpOB5HPo15cEGl,spotify:track:2oOCYaGkOpOB5HPo15cEGl,https://api.spotify.com/v1/tracks/2oOCYaGkOpOB5HPo15cEGl,https://api.spotify.com/v1/audio-analysis/2oOCYaGkOpOB5HPo15cEGl,241867,4
9738,0.338,0.873,9,-8.829,1,0.0443,0.013,0.00311,0.938,0.432,206.664,audio_features,6TBJCwgdhwkzjpSjdqJUHC,spotify:track:6TBJCwgdhwkzjpSjdqJUHC,https://api.spotify.com/v1/tracks/6TBJCwgdhwkzjpSjdqJUHC,https://api.spotify.com/v1/audio-analysis/6TBJCwgdhwkzjpSjdqJUHC,225093,4
9739,0.744,0.796,11,-6.206,0,0.231,0.0307,0.0,0.139,0.525,139.066,audio_features,2mC4jCjqSp4uHwYkDeOzXf,spotify:track:2mC4jCjqSp4uHwYkDeOzXf,https://api.spotify.com/v1/tracks/2mC4jCjqSp4uHwYkDeOzXf,https://api.spotify.com/v1/audio-analysis/2mC4jCjqSp4uHwYkDeOzXf,211413,4
9740,0.631,0.584,6,-7.958,0,0.07,0.318,0.132,0.451,0.296,76.006,audio_features,0hPwjj0Wzucl83IiRip8cg,spotify:track:0hPwjj0Wzucl83IiRip8cg,https://api.spotify.com/v1/tracks/0hPwjj0Wzucl83IiRip8cg,https://api.spotify.com/v1/audio-analysis/0hPwjj0Wzucl83IiRip8cg,203630,4
9741,0.57,0.747,5,-3.399,0,0.0313,0.0942,0.554,0.337,0.38,84.976,audio_features,6Pns3TXQ7XZzf3AkNXPa4F,spotify:track:6Pns3TXQ7XZzf3AkNXPa4F,https://api.spotify.com/v1/tracks/6Pns3TXQ7XZzf3AkNXPa4F,https://api.spotify.com/v1/audio-analysis/6Pns3TXQ7XZzf3AkNXPa4F,225360,4
9742,0.439,0.244,10,-12.201,1,0.167,0.273,0.215,0.133,0.26,86.752,audio_features,4jRoaAf22vlDYU5Fv3f4ns,spotify:track:4jRoaAf22vlDYU5Fv3f4ns,https://api.spotify.com/v1/tracks/4jRoaAf22vlDYU5Fv3f4ns,https://api.spotify.com/v1/audio-analysis/4jRoaAf22vlDYU5Fv3f4ns,385920,5
9743,0.684,0.715,6,-6.132,1,0.0336,0.159,0.0,0.181,0.563,96.018,audio_features,7zNM46fo01dCBidY4yGNTZ,spotify:track:7zNM46fo01dCBidY4yGNTZ,https://api.spotify.com/v1/tracks/7zNM46fo01dCBidY4yGNTZ,https://api.spotify.com/v1/audio-analysis/7zNM46fo01dCBidY4yGNTZ,214107,4
9744,0.639,0.813,7,-3.579,1,0.0361,0.0128,0.0,0.11,0.79,130.051,audio_features,3RzzWiAzZlNkb5WLEaq19t,spotify:track:3RzzWiAzZlNkb5WLEaq19t,https://api.spotify.com/v1/tracks/3RzzWiAzZlNkb5WLEaq19t,https://api.spotify.com/v1/audio-analysis/3RzzWiAzZlNkb5WLEaq19t,215800,4
9745,0.509,0.853,2,-4.737,1,0.0577,0.0186,0.0,0.0812,0.637,157.833,audio_features,7z6s46Ty2Gx4KFV6qeldC6,spotify:track:7z6s46Ty2Gx4KFV6qeldC6,https://api.spotify.com/v1/tracks/7z6s46Ty2Gx4KFV6qeldC6,https://api.spotify.com/v1/audio-analysis/7z6s46Ty2Gx4KFV6qeldC6,203973,4
9746,0.511,0.801,1,-3.588,1,0.267,0.251,0.0,0.288,0.384,135.394,audio_features,3kJudfRjZMItdFYVCCaSi6,spotify:track:3kJudfRjZMItdFYVCCaSi6,https://api.spotify.com/v1/tracks/3kJudfRjZMItdFYVCCaSi6,https://api.spotify.com/v1/audio-analysis/3kJudfRjZMItdFYVCCaSi6,130588,4
9747,0.411,0.473,0,-7.083,0,0.0649,0.112,0.0,0.201,0.0376,173.98,audio_features,3eZIjBCGy6F62Nn3kYfxGT,spotify:track:3eZIjBCGy6F62Nn3kYfxGT,https://api.spotify.com/v1/tracks/3eZIjBCGy6F62Nn3kYfxGT,https://api.spotify.com/v1/audio-analysis/3eZIjBCGy6F62Nn3kYfxGT,264828,4
9748,0.472,0.808,6,-4.751,1,0.0358,8.88e-05,3.17e-05,0.321,0.495,130.063,audio_features,7sMcFdVYcwucGVtoV7r9lZ,spotify:track:7sMcFdVYcwucGVtoV7r9lZ,https://api.spotify.com/v1/tracks/7sMcFdVYcwucGVtoV7r9lZ,https://api.spotify.com/v1/audio-analysis/7sMcFdVYcwucGVtoV7r9lZ,233573,4
9749,0.661,0.897,2,-5.404,1,0.0752,0.0448,0.0661,0.667,0.625,159.979,audio_features,57VmAb7olWwCZNQZFclE1d,spotify:track:57VmAb7olWwCZNQZFclE1d,https://api.spotify.com/v1/tracks/57VmAb7olWwCZNQZFclE1d,https://api.spotify.com/v1/audio-analysis/57VmAb7olWwCZNQZFclE1d,193527,4
9750,0.544,0.739,5,-4.818,0,0.232,0.000226,2.14e-05,0.0816,0.467,185.81,audio_features,5LBQ2pvYjcKrW0M9uYqutK,spotify:track:5LBQ2pvYjcKrW0M9uYqutK,https://api.spotify.com/v1/tracks/5LBQ2pvYjcKrW0M9uYqutK,https://api.spotify.com/v1/audio-analysis/5LBQ2pvYjcKrW0M9uYqutK,212275,4
9751,0.447,0.466,6,-8.06,0,0.0396,0.0511,0.000228,0.284,0.278,175.38,audio_features,4aSOhkpNKBrTMeXROVxVsl,spotify:track:4aSOhkpNKBrTMeXROVxVsl,https://api.spotify.com/v1/tracks/4aSOhkpNKBrTMeXROVxVsl,https://api.spotify.com/v1/audio-analysis/4aSOhkpNKBrTMeXROVxVsl,261507,4
9752,0.315,0.22,5,-13.156,1,0.037,0.822,0.000211,0.245,0.0723,88.045,audio_features,57IHG8x8BiqKHanYQk92ji,spotify:track:57IHG8x8BiqKHanYQk92ji,https://api.spotify.com/v1/tracks/57IHG8x8BiqKHanYQk92ji,https://api.spotify.com/v1/audio-analysis/57IHG8x8BiqKHanYQk92ji,325947,4
9753,0.673,0.552,6,-7.948,1,0.117,0.532,0.0,0.078,0.652,92.044,audio_features,0NITT6P5djUfbQMQ4TOVxu,spotify:track:0NITT6P5djUfbQMQ4TOVxu,https://api.spotify.com/v1/tracks/0NITT6P5djUfbQMQ4TOVxu,https://api.spotify.com/v1/audio-analysis/0NITT6P5djUfbQMQ4TOVxu,178025,4
